spotid	spotname	geo-coordinates
122246	Le Petit Café	40.6768213568	-73.9987513964
56794	Rite Aid Pharmacy	40.6393307333	-74.0194340833
6285538	DiMattina playground	40.6808411855	-74.0019920229
1181259	Three Jolly Pigeons	40.63856869	-74.02256917
329869	Smith—9th Streets Station	40.6743077122	-73.9969003201
4887674	Summit St Community Garden	40.6823891401	-74.0035790205
318486	Lowe's	40.6723737667	-73.9959025333
7307945	C-monsters Butcher Ship	40.66689475	-73.994435467
1064365	Guerrero Food Center	40.6604000685	-73.994615078
3050265	Bar 718	40.660567395	-73.994553265
1009061	Gateway City Church	40.638363	-74.02236002
62172	Green-Wood Cemetery	40.6568817	-73.9955238833
632922	Prime Meats	40.6770868146	-73.9982469967
7180421	Moonshine	40.682695	-74.00349
1190455	Black Gold Records	40.6773265332	-73.9982973614
11972	Observation Deck on the Statue of Liberty	40.6889498167	-74.04364585
732255	Heights Prime Meats	40.68300807	-74.00361031
378211	Frankies Spuntino	40.6774742592	-73.9981642838
292479	Abilenes	40.67701816	-73.99779421
162622	BP	40.6382864333	-74.0207756833
1217668	Sliceria	40.638235505	-74.020906145
65871	Prime Meats	40.6776397522	-73.9981705371
813087	Taqueria D.F.	40.660585878	-73.9939442944
2658522	Find	40.6738352	-73.995785883
58064	Rocky & Nicky's	40.6374788496	-74.0316860105
7276943	Steinhof	40.669564	-73.994166
7134878	Mario's French Cleaners	40.669564	-73.994166
98134	South Brooklyn Pizza	40.6779186482	-73.9982492934
7037059	Flat	40.682838653	-74.002999064
7387031	Casa Pepe	40.637447662	-74.031660415
98138	P.J. Hanley's Tavern	40.6778112667	-73.99799425
1594343	Dunkin' Donuts	40.6684081005	-73.9937460423
897797	Peppe's Pizza Panini	40.6651327501	-73.9933615819
7282952	Mother Cabrini Park	40.684427035	-74.004745255
1502148	New York Harbor High School	40.690775733	-74.019861967
972698	Nine D	40.6782113406	-73.9980630576
11975	Statue of Liberty	40.6891968241	-74.0445041656
131618	Vinny's Pizzeria	40.67825775	-73.99806505
2115470	Quest Diagnostics	40.662355	-73.993207
1116584	Lowlands Bar	40.6685100333	-73.9934742167
55209	Caputo's Fine Foods	40.678125	-73.9978181
913393	IAM	40.6655017569	-73.9930156693
11978	Statue of Liberty Pier	40.6897544833	-74.0433239833
7627126	Luigi's Pizza	40.661588942	-73.993108052
7160165	La Quinta - Brooklyn	40.6690650833	-73.99338135
2020302	4th Avenue/Prospect Avenue Station	40.6653807868	-73.9928877354
206736	The Jalopy	40.68358182	-74.00299721
1029740	Scooter Bottega	40.6850440333	-74.0049975167
1024245	Crop to Cup	40.6686319888	-73.9932403582
58084	Simply Speaking	40.6368683628	-74.0295871813
925881	Feeney's Pub	40.6383633614	-74.0173012018
1424578	Meatopia	40.690967817	-74.018967283
74383	Quarter	40.6618506462	-73.9929280813
5162636	Luz de Luna 2	40.661494	-73.992973
6917502	The Manor	40.680480294	-73.999415543
2652978	NY Drum School	40.673414667	-73.994558783
122239	Abilene	40.6786732202	-73.9976796428
47995	Lucali	40.6818208479	-74.0004091973
402162	Kimisis Theotokou	40.66290035	-73.9924240333
11974	Alexandre Gustave Eiffel	40.6899476	-74.04446125
7013321	Xaverian High School	40.636766196	-74.035315464
6729910	Crossroads Christian Church 	40.636732757	-74.023219677
7555911	Liberty Island	40.6897935208	-74.0451913635
228420	Brooklyn Bread Cafe	40.6791554093	-73.9975985339
3526550	Smith St. Tattoo	40.677563633	-73.9963887
6842378	Wash Club	40.6376024833	-74.01803725
57896	Calexico Carne Asada	40.6841499277	-74.002559963
802015	Draft Barn	40.67358964	-73.99398946
11990	Statue of Liberty Gift Store	40.6896042705	-74.0461242072
2741137	Cafe Adel	40.684051257	-74.002347896
6708613	Bryan's Apartment	40.663353	-73.991951
863875	Rincon Familiar	40.6625423388	-73.9919188391
1039882	Teeda Thai Cuisine	40.6847141682	-74.0030157566
759756	Le Petite Crevette	40.6835999667	-74.0015200667
7189314	St Agatha's School	40.643254445	-74.004254795
6835139	Me & My Egg Roll	40.679304631	-73.9972386706
6993499	La Boulangerie Lopez 	40.66265461	-73.9917861
1039834	Fultummy's	40.6846246748	-74.0027475357
7062956	Narrows Botanical Garden	40.63666965	-74.0372533
1246853	Suki Sushi	40.66314885	-73.991694183
113275	House Of Pizza And Calzones	40.6841282256	-74.0020467539
677519	Jet Set Salon	40.6847138623	-74.0027983394
1950213	Union Superwash Center	40.684142117	-74.002031467
1064540	Eagle Provisions	40.6632567024	-73.9916539192
212706	Roots Cafe	40.662908032	-73.9916744704
56488	Ferdinando's Focacceria	40.6841119824	-74.0019418524
7412828	Elite Fitness Studio	40.68476554	-74.00278078
1039796	2 Fifteen Cucina Napolitana	40.6847304398	-74.0026938915
396916	Coffee Den	40.6839494305	-74.0016809114
2784907	La Casa De Hunt	40.678836757	-73.996665051
1039865	Mazzat	40.6849419693	-74.0029513836
7341655	Brookly Collective	40.6847494841	-74.0026885271
1391114	Crown Cafe	40.6899870754	-74.0460879155
7279861	Petit Oven	40.635934258	-74.026602656
305932	The Cave	40.6794964015	-73.997085015
646398	Home	40.6852485323	-74.0032489148
7189312	St Agatha's School	40.642855888	-74.004391001
1064536	Has Beans	40.6634072624	-73.9914473891
2937450	Cocoro	40.682789133	-74.0001271
1039925	Human Compass Garden	40.6848117973	-74.0025222301
1418929	Brooklyn Dance Project	40.670412383	-73.992169567
913581	Moxie Spot	40.683937	-74.001336
7518852	Vinzee's	40.67990353	-73.99714697
1703274	Hyperakt	40.678220367	-73.9958275
5960424	Freddy's Bar	40.66327	-73.991242
1186701	Fragole	40.6799141167	-73.9971255
161502	The 22 Club	40.6782859287	-73.9958239554
11980	Flagpole Hill	40.6904625833	-74.04561995
11995	Liberty Island Ferry	40.6898510333	-74.0472292833
6792098	MikNic Lounge	40.6852128982	-74.0027582362
654410	Bagel Factory	40.6635745	-73.9911217333
6679529	Brooklyn General	40.683923692	-74.000998538
7314965	Calpurnia	40.680073891	-73.997068413
490560	Fourth Avenue Presbyterian Church	40.6357957	-74.0235946667
6505316	Stop&Stor	40.637013505	-74.016914848
7026022	Gulf Express	40.635831752	-74.023115574
643411	Energy Fuel	40.6638874242	-73.9909216762
643578	The Old American Can Factory	40.67481726	-73.99336385
570479	Toby's Public House	40.6601199523	-73.9912585999
6928079	B63 Bus Stop	40.6639462709	-73.9907956123
361711	Marius Cafe	40.6834113396	-73.999969494
7378634	World Pie	40.6803528	-73.9969507167
2624789	The Transit Garden	40.6791846	-73.995991967
709023	Francesco Pizzeria	40.6830238833	-73.9995208833
7287334	Nordic Delicacies	40.6353731595	-74.0260440086
745806	Kotobuki Bistro	40.6854627564	-74.0024666545
6709058	4th Avenue Fine Food	40.6679523849	-73.9909780021
1011433	177 16th St.	40.6654052012	-73.9907205105
7182551	Dunkin' Donuts	40.68036049	-73.99680769
41433	Anapoli	40.6352656199	-74.0263981886
7431984	Vinzees Magic Fountain	40.680572935	-73.996953964
756959	Mazzola Bakery & Cafe	40.683348011	-73.9996607643
1101461	Jake's Bar-B-Que Restaurant	40.6855277398	-74.0023291111
2443844	Citibank	40.68048845	-73.99676995
1090685	Margaret Palca Bakes	40.6856148743	-74.0022835054
171759	Alma	40.6855259333	-74.00213935
1218972	Governors Island	40.6922325363	-74.0162871614
7027687	Gulf Cafe	40.6352901	-74.0233574
1027104	I P Kids	40.6390035833	-74.0095285333
1266350	Animal Healing Arts	40.68229579	-73.99816578
7453046	Red Parrot Café & Bar	40.6457312974	-73.9990814577
6748526	Ancheta Abbey	40.665875214	-73.990286704
7012626	Giuseppina	40.6604149249	-73.9906072595
7233142	Alkhaleej Cafe 	40.635242025	-74.023325161
428338	B61	40.6858214942	-74.0022582617
2329668	Frank's Brooklyn	40.679389783	-73.995543067
1052919	Emphasis Diner	40.6352395646	-74.0232357835
149909	Ba Xuyên	40.6451973209	-73.9995998524
1064513	Brooklyn Pub	40.6606259179	-73.9903879166
3036571	Lot 2	40.6606105494	-73.9903604725
60768	Salon	40.6348323331	-74.0263661992
6877585	Clinton Apothecary	40.68227319	-73.99782062
6541876	New King Food Chinese	40.664648509	-73.9899955153
521413	Southside Coffee	40.6611094627	-73.9902353318
650391	Swallow	40.6796286724	-73.9953926925
2505718	Kim's Cleaners	40.679685033	-73.995429067
691704	TekPerts Technologies, Inc.	40.6633622683	-73.989935758
3612544	Black Horse	40.6649237333	-73.9898975833
65920	The Bell House	40.6736036886	-73.9917517032
486230	Pranga Bookstore	40.6826294	-73.99798953
1011940	Harbor Fitness	40.665926039	-73.9898943901
6838891	Anyway Cafe	40.665926039	-73.9898943901
6773234	Maybelle's Café	40.6840953056	-73.9995372595
1420996	Prosperity Dumpling	40.6444788082	-73.9999365807
1351492	Brooklyn Farmacy	40.683948137	-73.9993393966
96651	Buttermilk Bar	40.6652375	-73.9898177
410815	Bar Tano	40.6714286326	-73.990844048
2444124	Super Laundromat	40.679770767	-73.995309383
6999488	Mai Thai	40.642804918	-74.00188176
757843	Cantina	40.6688090444	-73.9900735667
7503887	KT Laundromat	40.6841743	-73.99939634
589023	Gia Lam	40.6420235193	-74.0029334935
149728	Yun Nan Flavour Snack	40.6416638833	-74.0034392667
2443664	Italian Delicatessen	40.679845633	-73.995195283
7289372	Giardini Pizza	40.679661667	-73.995044231
557094	Sidecar	40.6651830387	-73.9895892016
151121	Pizza Grill	40.6689226167	-73.9899964833
1601116	Bay Ridge Av Station	40.634699742	-74.023448421
356407	Korzo	40.66290086	-73.98958534
6950876	Original Pizza	40.634651277	-74.023488151
55190	Joe's Superette	40.6803583667	-73.99543415
1064505	Slope Park	40.6611976595	-73.989636898
351812	Yianni's	40.6346021167	-74.0231932333
541809	Metro Cafe	40.64127455	-74.0036607833
64150	Kai Feng Fu Dumpling House	40.64222675	-74.0022260167
7503691	T'Baar	40.641669569	-74.003037562
56775	Mommy's House	40.63423695	-74.0299561
1422025	Blockbuster Video	40.665679323	-73.989367861
1595690	Senator ST & 5th Ave Bus Stop	40.63494748	-74.020450097
845277	Gowanus Studio Space	40.6730128167	-73.9909294667
7366610	Der Kommissar	40.6653536719	-73.9893113644
6425613	Steve's Bagels	40.634474413	-74.02346414
2892044	Henry Street Wines & Liquors	40.684486733	-73.999213483
827398	Cafe 474	40.6691692833	-73.9897243333
51435	Brooklyn Artists Gym	40.6731028647	-73.9908966871
108199	Monteleone's Bakery	40.6818467	-73.9964465667
2660553	Nostalgia Antiques	40.678160767	-73.993534217
1354240	Sonia's Restaurant	40.672107281	-73.990487191
3762172	Bab al Yemen	40.634495	-74.022932
2263991	Power 105.1's Power Live @ Governors Island	40.692995863	-74.015568495
4452602	64 Bus Stop	40.634437033	-74.023229983
7553585	Chinatown Brooklyn	40.641028427	-74.003735459
7014367	Cobble Hill Deli And Convenience	40.685111225	-73.999834775
6953009	39 KTV	40.64639675	-73.99697363
542052	Red Apple Fast Food	40.6411607667	-74.0034108333
1258739	Four & Twenty Blackbirds 	40.6720618725	-73.990324883
6387662	Bank of America	40.6660562478	-73.9891004562
6832030	Beet Betk 	40.634291013	-74.023743581
108167	Carroll Park	40.6809567167	-73.9954303
47810	PS 102	40.6339804222	-74.0287943174
3785917	Cobble Hill Variety & Mailing Center	40.68470184	-73.99912886
133452	Ting Hua	40.680084906	-73.9946223625
705486	Enoteca	40.6823309387	-73.9965584211
237575	Met Foods	40.6848827518	-73.9992712651
689571	Cobble Grill	40.6846325075	-73.9989752648
2020212	Carriage House on the Slope	40.665462168	-73.9889502525
6540975	The Apartment 	40.658921557	-73.989590581
4075797	Michael & Ping's	40.672125126	-73.990195365
657396	Black Horse	40.66302645	-73.98894894
7457309	Smith Canteen	40.6803014744	-73.9947054196
6664975	Bikram Yoga Park Slope	40.665639169	-73.98889934
1101450	Sugarlounge	40.6868457046	-74.0016746521
550212	Ellupse 	40.66261905	-73.98891049
6453631	243 13th Street	40.6672725758	-73.9889738703
55194	G. Esposito & Sons	40.6819104175	-73.9959883547
57087	Tortilla Grill	40.633872497	-74.0268553396
6708975	249 13th Street	40.66736926	-73.988972698
533323	Lucky Eight	40.6399993595	-74.0048523372
964557	Environment337	40.68049895	-73.9947548167
6016953	Royal Carribbean Explorer of the Seas	40.66536546	-74.069631487
6291445	Powerplay	40.672279675	-73.990047719
78638	McDonald's	40.6337912	-74.0265934333
7469060	Cafe Remy	40.633777687	-74.026538927
2505862	Area Play	40.680653167	-73.994698967
6016987	Royal Carribbean Explorer of the Seas	40.665194386	-74.069747885
382968	South	40.66269016	-73.98867207
4064077	Flagg Court	40.633656067	-74.029941457
980096	Fuel	40.6337056667	-74.0267340167
77806	Dunkin' Donuts	40.6336908896	-74.0270706206
590519	Body Elite	40.6824381	-73.996185
799419	Kevin's Home 	40.637305185	-74.0099601059
1575362	Bagels & Wraps	40.6665119766	-73.9886069298
6391024	Chase Bank	40.6665119766	-73.9886069298
7310885	Surfish Bistro	40.6662493099	-73.9885636736
594099	New York Sports Club 	40.6336262009	-74.027273653
2329710	Seersucker	40.6806272044	-73.994503215
478564	Joe's Restaurant	40.6823115104	-73.9959565545
1350500	Vinny's Pet Shop	40.634017323	-74.022177417
1027141	Model Garage	40.6465185	-73.9959869333
2753127	G's Apartment	40.6837643109	-73.9973241091
1762911	Game Stop	40.6663329406	-73.9884781837
85364	Marathon Bank	40.6335577601	-74.0271213833
34026	Brooklyn Social	40.68080655	-73.9945138667
108163	Carroll Street Station	40.6808579	-73.9945290833
1268879	7-11	40.6665925	-73.9884108
5441958	Pho Thanh Hoai III	40.63866451	-74.006514736
188628	Jimmy C's	40.6817705833	-73.9952652167
474256	4th Avenue/9th Street Station	40.6700600444	-73.9889609814
1027126	Bagels By The Park	40.68084435	-73.9944512167
135376	Marco Polo Restaurant	40.6825579833	-73.9959352333
7377114	Accurate Photo Shop	40.666479425	-73.98832798
1080726	Vinny's Of Carroll Gardens	40.6813274	-73.99478805
7061825	Life Emporium	40.6665303399	-73.988318335
6989211	Marks Place	40.682696	-73.996018
1191234	Dog Park On 17th & 6th Ave	40.6616386	-73.9883847167
441971	Freebird Books & Goods	40.6874055541	-74.0015286766
1720207	Nyonya	40.63882344	-74.00593698
169706	The Chocolate Room	40.68159627	-73.99491363
526136	Sheriff's Tavern	40.6626552592	-73.9881215017
4839628	5 Burro Cafe	40.687338768	-74.001208254
237174	Park Health Foods	40.6825310167	-73.9956200167
1394284	Lucky 13	40.6665158272	-73.9881134033
7219582	Ikea Bus Stop	40.670369448	-73.988747672
1583554	Clean n' Green	40.6671467365	-73.9881455898
1326174	YMCA Sports Complex	40.664079984	-73.987985092
142658	Pacificana	40.6386648532	-74.0059167464
7129155	Quercy	40.68078023	-73.99403917
6899542	The Fifth Estate	40.6671622241	-73.9881290117
856498	Gowanus Yacht Club	40.6809883	-73.9941352167
399465	Royale	40.6670777146	-73.9880559911
706368	Pirimade	40.67018538	-73.98857593
409472	Michael's Shoe Repair	40.6814660667	-73.9944411333
7412845	Kung Fu Tea	40.638324225	-74.006250986
1216979	Catene Italian Deli	40.670487827	-73.988560018
1784467	Galaxy Comics	40.67007297	-73.98844981
2332157	Carroll Gardens Deli & Grocery	40.6793198	-73.992707017
66933	Caputo's Bake Shop	40.6830089167	-73.99576285
2266361	Rite Aid	40.681010283	-73.99397585
574809	St. Thomas Aquinas	40.6705766854	-73.988555252
387060	Ultimate Burgers and Dogs	40.68419725	-73.9969224167
116432	Vintage Cellars	40.6812895473	-73.9941581997
4486478	Park Slope Community Church	40.67025196	-73.98840183
214734	Alpine Cinemas	40.6337738037	-74.0198822021
711684	Peppino's 	40.66995203	-73.98830038
80968	Commonwealth	40.6673143333	-73.9878291833
1104936	Home	40.6342090423	-74.0174276116
4005022	Piramide	40.667310071	-73.987767379
622470	The Fall Cafe	40.6814073298	-73.9940634986
237132	Scotto's Wine Cellar	40.6831345333	-73.9956012333
1575298	Green Kitchen	40.6676675607	-73.9877271652
1469972	Em Thai	40.68183779	-73.99436378
6625240	Moo Moo Hot Pot	40.635897845	-74.011296375
565552	Ocean Palace	40.63800445	-74.0062919333
6711672	Diego	40.6814757787	-73.9939102362
7360981	Clipper Ship	40.695083027	-74.018283854
210274	AM Bar	40.6327668333	-74.0271430833
1446346	The Burger Bistro	40.63273808	-74.027270202
1167419	Tacos Nuevo Mexico	40.6675172956	-73.987496637
1014711	Palmyra	40.6832671042	-73.9954188196
1101436	Bonafide II Delicatessen	40.6870246855	-73.9996147156
191445	Savoia	40.68217766	-73.99434345
6913335	Red Rose	40.6817764	-73.9939722
841536	Jessica&Jennifer's Home	40.6357548342	-74.0109534206
815041	Joe's Pizza	40.66759432	-73.9873731136
3926837	Apple Tree Deli	40.6834775204	-73.995462656
297664	Met Foodmarket	40.68223243	-73.99427342
1210239	Puppets Jazz Bar	40.6677167376	-73.9873578647
308608	Peoples Republic Of Brooklyn	40.68227398	-73.99426579
7277970	Persons Of Ineterest	40.681853926	-73.993896178
3031859	Best Place Eva 	40.68609233	-73.99822236
758821	Cobble Hill Coffee Shop	40.6834888978	-73.9953693385
914879	Brooklyn Indie Market	40.6815874167	-73.9936333167
132222	Vesuvio	40.632548536	-74.0271411652
401320	Cafe Regular	40.66762355	-73.9872537
237058	D'Amico	40.68371645	-73.99554675
994445	Timboo's	40.6679684065	-73.9872969415
461518	Sweet Melissa	40.68258988	-73.99444907
7360819	Killarney Pub	40.6330654949	-74.0210493016
7602128	King Falafel 	40.632494	-74.0272251
7397609	Longbow Pub & Pantry	40.6324483021	-74.0275629153
568165	Aida Spa	40.6324662667	-74.0269774833
881055	Mama Marias	40.6836529645	-73.9953583634
1099495	New Yuan Bao Gourmet Inc	40.6369632833	-74.00745845
512904	Bar 4	40.66482686	-73.98689299
1523588	Elegante Pizza	40.632943727	-74.02125456
7614440	Van Brunt Station	40.669507665	-73.987371069
787526	Tim's House	40.6647458187	-73.9868364692
1342823	SKC Laundromat	40.682012031	-73.993678907
997980	Kinara Indian Restaurant	40.6680386675	-73.9870577742
560564	Ten Ren Tea and Ginseng	40.6363246712	-74.0086401519
546640	The Grocery	40.6821564833	-73.9937017667
799205	UHaul	40.67094177	-73.98758182
1725562	McDonald's	40.6697345415	-73.9872658253
1411510	9 Avenue D Station	40.64628429	-73.99407582
91491	Taj Mahal	40.6322172783	-74.0274733723
